OBJECTID;Shape_Length;Shape_Area;GRID_ID;X;Y;TemperatureAverage_perYear;PercipitationAverage_perYear;LandUseType
2038;4000;1000000;H-8;-5856385;-1320120;26;0,93618771;S
2039;4000;1000000;I-8;-5855385;-1320120;25;0,87749926;N
2040;4000;1000000;J-8;-5854385;-1320120;26;0,364466871;S
2041;4000;1000000;K-8;-5853385;-1320120;24;0,424978533;S
2042;4000;1000000;L-8;-5852385;-1320120;20;0,733869319;P
2043;4000;1000000;M-8;-5851385;-1320120;25;0,549014737;N
2044;4000;1000000;N-8;-5850385;-1320120;25;0,530756982;N
2045;4000;1000000;O-8;-5849385;-1320120;20;0,07103868;S
2046;4000;1000000;P-8;-5848385;-1320120;24;0,832803947;N
2047;4000;1000000;Q-8;-5847385;-1320120;22;0,204658424;S
2048;4000;1000000;R-8;-5846385;-1320120;21;0,52128867;N
2049;4000;1000000;S-8;-5845385;-1320120;23;0,633574775;N
2050;4000;1000000;T-8;-5844385;-1320120;26;0,363585606;S
2051;4000;1000000;U-8;-5843385;-1320120;23;0,653364411;N
2052;4000;1000000;V-8;-5842385;-1320120;21;0,259230754;N
2053;4000;1000000;W-8;-5841385;-1320120;22;0,134541587;S
2054;4000;1000000;X-8;-5840385;-1320120;25;0,874826004;P
2055;4000;1000000;Y-8;-5839385;-1320120;25;0,506577122;P
2056;4000;1000000;Z-8;-5838385;-1320120;21;0,351884894;P
2057;4000;1000000;AA-8;-5837385;-1320120;23;0,217518063;P
2058;4000;1000000;AB-8;-5836385;-1320120;23;0,894335767;N
2059;4000;1000000;AC-8;-5835385;-1320120;22;0,372888462;P
2060;4000;1000000;AD-8;-5834385;-1320120;20;0,511105359;S
2061;4000;1000000;AE-8;-5833385;-1320120;26;0,639246439;S
2062;4000;1000000;AF-8;-5832385;-1320120;21;0,370809594;N
2063;4000;1000000;AG-8;-5831385;-1320120;25;0,523140917;S
2064;4000;1000000;AH-8;-5830385;-1320120;25;0,491052161;S
2065;4000;1000000;AI-8;-5829385;-1320120;26;0,756563949;N
2066;4000;1000000;AJ-8;-5828385;-1320120;25;0,54070909;N
2067;4000;1000000;AK-8;-5827385;-1320120;25;0,612641893;S
2068;4000;1000000;AL-8;-5826385;-1320120;21;0,928885949;N
2069;4000;1000000;AM-8;-5825385;-1320120;24;0,231456054;P
2070;4000;1000000;AN-8;-5824385;-1320120;22;0,93618771;S
2071;4000;1000000;AO-8;-5823385;-1320120;26;0,87749926;P
2072;4000;1000000;AP-8;-5822385;-1320120;22;0,364466871;P
2073;4000;1000000;AQ-8;-5821385;-1320120;26;0,424978533;P
2074;4000;1000000;AR-8;-5820385;-1320120;20;0,733869319;P
2075;4000;1000000;AS-8;-5819385;-1320120;25;0,549014737;P
2076;4000;1000000;AT-8;-5818385;-1320120;22;0,530756982;S
2077;4000;1000000;AU-8;-5817385;-1320120;23;0,07103868;S
2078;4000;1000000;AV-8;-5816385;-1320120;26;0,832803947;N
2079;4000;1000000;AW-8;-5815385;-1320120;26;0,204658424;S
2080;4000;1000000;AX-8;-5814385;-1320120;24;0,52128867;N
2081;4000;1000000;AY-8;-5813385;-1320120;26;0,840197914;P
2082;4000;1000000;AZ-8;-5812385;-1320120;24;0,626912466;P
2083;4000;1000000;BA-8;-5811385;-1320120;26;0,436866655;P
2084;4000;1000000;BB-8;-5810385;-1320120;22;0,15695834;P
2085;4000;1000000;BC-8;-5809385;-1320120;26;0,499271088;P
2086;4000;1000000;BD-8;-5808385;-1320120;23;0,562068755;N
2087;4000;1000000;BE-8;-5807385;-1320120;22;0,270674539;N
2088;4000;1000000;BF-8;-5806385;-1320120;20;0,491502183;N
2089;4000;1000000;A-7;-5863385;-1319120;23;0,551601076;N
2090;4000;1000000;B-7;-5862385;-1319120;26;0,56466058;N
2091;4000;1000000;C-7;-5861385;-1319120;23;0,85812291;S
2092;4000;1000000;D-7;-5860385;-1319120;20;0,928560768;S
2093;4000;1000000;E-7;-5859385;-1319120;22;0,396480318;N
2094;4000;1000000;F-7;-5858385;-1319120;23;0,117161274;N
2095;4000;1000000;G-7;-5857385;-1319120;21;0,020450654;P
2096;4000;1000000;H-7;-5856385;-1319120;23;0,826968082;S
2097;4000;1000000;I-7;-5855385;-1319120;22;0,926231747;N
2098;4000;1000000;J-7;-5854385;-1319120;21;0,842553897;S
2099;4000;1000000;K-7;-5853385;-1319120;25;0,381608504;S
2100;4000;1000000;L-7;-5852385;-1319120;21;0,347168773;P
2101;4000;1000000;M-7;-5851385;-1319120;24;0,069360137;S
2102;4000;1000000;N-7;-5850385;-1319120;25;0,631278646;P
2103;4000;1000000;O-7;-5849385;-1319120;21;0,020903519;S
2104;4000;1000000;P-7;-5848385;-1319120;21;0,237052711;N
2105;4000;1000000;Q-7;-5847385;-1319120;20;0,107151084;P
2106;4000;1000000;R-7;-5846385;-1319120;22;0,591947464;S
2107;4000;1000000;S-7;-5845385;-1319120;25;0,394132761;N
2108;4000;1000000;T-7;-5844385;-1319120;25;0,406383801;P
2109;4000;1000000;U-7;-5843385;-1319120;21;0,339100929;N
2110;4000;1000000;V-7;-5842385;-1319120;23;0,801980715;N
2111;4000;1000000;W-7;-5841385;-1319120;20;0,47170371;N
2112;4000;1000000;X-7;-5840385;-1319120;23;0,256809329;P
2113;4000;1000000;Y-7;-5839385;-1319120;23;0,447371725;S
2114;4000;1000000;Z-7;-5838385;-1319120;26;0,775011304;N
2115;4000;1000000;AA-7;-5837385;-1319120;23;0,332998191;P
2116;4000;1000000;AB-7;-5836385;-1319120;24;0,996923796;P
2117;4000;1000000;AC-7;-5835385;-1319120;23;0,305150745;P
2118;4000;1000000;AD-7;-5834385;-1319120;23;0,8731142;S
2119;4000;1000000;AE-7;-5833385;-1319120;24;0,271125279;S
2120;4000;1000000;AF-7;-5832385;-1319120;22;0,517067658;N
2121;4000;1000000;AG-7;-5831385;-1319120;23;0,010006656;N
2122;4000;1000000;AH-7;-5830385;-1319120;24;0,440733658;N
2123;4000;1000000;AI-7;-5829385;-1319120;21;0,167012171;N
2124;4000;1000000;AJ-7;-5828385;-1319120;21;0,732570404;P
2125;4000;1000000;AK-7;-5827385;-1319120;22;0,121808333;S
2126;4000;1000000;AL-7;-5826385;-1319120;23;0,619968357;P
2127;4000;1000000;AM-7;-5825385;-1319120;23;0,491354594;P
2128;4000;1000000;AN-7;-5824385;-1319120;21;0,257099976;P
2129;4000;1000000;AO-7;-5823385;-1319120;24;0,150520849;P
2130;4000;1000000;AP-7;-5822385;-1319120;25;0,132458854;N
2131;4000;1000000;AQ-7;-5821385;-1319120;22;0,879066689;N
2132;4000;1000000;AR-7;-5820385;-1319120;24;0,303974943;P
2133;4000;1000000;AS-7;-5819385;-1319120;21;0,183632247;S
2134;4000;1000000;AT-7;-5818385;-1319120;21;0,743795031;P
2135;4000;1000000;AU-7;-5817385;-1319120;24;0,633574775;P
2136;4000;1000000;AV-7;-5816385;-1319120;25;0,363585606;S
2137;4000;1000000;AW-7;-5815385;-1319120;23;0,653364411;S
2138;4000;1000000;AX-7;-5814385;-1319120;23;0,259230754;S
2139;4000;1000000;AY-7;-5813385;-1319120;23;0,134541587;N
2140;4000;1000000;AZ-7;-5812385;-1319120;25;0,874826004;P
2141;4000;1000000;BA-7;-5811385;-1319120;20;0,506577122;S
2142;4000;1000000;BB-7;-5810385;-1319120;22;0,351884894;P
2143;4000;1000000;BC-7;-5809385;-1319120;22;0,217518063;P
2144;4000;1000000;BD-7;-5808385;-1319120;21;0,894335767;S
2145;4000;1000000;BE-7;-5807385;-1319120;21;0,372888462;P
2146;4000;1000000;BF-7;-5806385;-1319120;21;0,511105359;N
2147;4000;1000000;A-6;-5863385;-1318120;23;0,639246439;S
2148;4000;1000000;B-6;-5862385;-1318120;26;0,370809594;S
2149;4000;1000000;C-6;-5861385;-1318120;21;0,523140917;P
2150;4000;1000000;D-6;-5860385;-1318120;23;0,491052161;N
2151;4000;1000000;E-6;-5859385;-1318120;21;0,756563949;S
2152;4000;1000000;F-6;-5858385;-1318120;23;0,54070909;P
2153;4000;1000000;G-6;-5857385;-1318120;22;0,612641893;P
2154;4000;1000000;H-6;-5856385;-1318120;26;0,928885949;S
2155;4000;1000000;I-6;-5855385;-1318120;22;0,231456054;N
2156;4000;1000000;J-6;-5854385;-1318120;20;0,93618771;P
2157;4000;1000000;K-6;-5853385;-1318120;25;0,87749926;P
2158;4000;1000000;L-6;-5852385;-1318120;23;0,364466871;N
2159;4000;1000000;M-6;-5851385;-1318120;22;0,424978533;N
2160;4000;1000000;N-6;-5850385;-1318120;20;0,733869319;N
2161;4000;1000000;O-6;-5849385;-1318120;22;0,549014737;P
2162;4000;1000000;P-6;-5848385;-1318120;20;0,530756982;S
2163;4000;1000000;Q-6;-5847385;-1318120;24;0,07103868;S
2164;4000;1000000;R-6;-5846385;-1318120;21;0,832803947;S
2165;4000;1000000;S-6;-5845385;-1318120;25;0,204658424;P
2166;4000;1000000;T-6;-5844385;-1318120;20;0,52128867;S
2167;4000;1000000;U-6;-5843385;-1318120;21;0,633574775;S
2168;4000;1000000;V-6;-5842385;-1318120;22;0,363585606;S
2169;4000;1000000;W-6;-5841385;-1318120;20;0,653364411;P
2170;4000;1000000;X-6;-5840385;-1318120;22;0,259230754;S
2171;4000;1000000;Y-6;-5839385;-1318120;23;0,134541587;S
2172;4000;1000000;Z-6;-5838385;-1318120;24;0,874826004;S
2173;4000;1000000;AA-6;-5837385;-1318120;24;0,506577122;P
2174;4000;1000000;AB-6;-5836385;-1318120;20;0,351884894;P
2175;4000;1000000;AC-6;-5835385;-1318120;23;0,217518063;P
2176;4000;1000000;AD-6;-5834385;-1318120;25;0,894335767;S
2177;4000;1000000;AE-6;-5833385;-1318120;24;0,372888462;P
2178;4000;1000000;AF-6;-5832385;-1318120;22;0,511105359;N
2179;4000;1000000;AG-6;-5831385;-1318120;21;0,639246439;P
2180;4000;1000000;AH-6;-5830385;-1318120;23;0,370809594;P
2181;4000;1000000;AI-6;-5829385;-1318120;26;0,523140917;N
2182;4000;1000000;AJ-6;-5828385;-1318120;23;0,491052161;P
2183;4000;1000000;AK-6;-5827385;-1318120;20;0,756563949;N
2184;4000;1000000;AL-6;-5826385;-1318120;24;0,54070909;N
2185;4000;1000000;AM-6;-5825385;-1318120;26;0,612641893;P
2186;4000;1000000;AN-6;-5824385;-1318120;21;0,928885949;N
2187;4000;1000000;AO-6;-5823385;-1318120;24;0,231456054;S
2188;4000;1000000;AP-6;-5822385;-1318120;25;0,93618771;P
2189;4000;1000000;AQ-6;-5821385;-1318120;24;0,87749926;N
2190;4000;1000000;AR-6;-5820385;-1318120;26;0,364466871;N
2191;4000;1000000;AS-6;-5819385;-1318120;21;0,424978533;S
2192;4000;1000000;AT-6;-5818385;-1318120;25;0,733869319;P
2193;4000;1000000;AU-6;-5817385;-1318120;26;0,549014737;P
2194;4000;1000000;AV-6;-5816385;-1318120;22;0,530756982;P
2195;4000;1000000;AW-6;-5815385;-1318120;21;0,07103868;N
2196;4000;1000000;AX-6;-5814385;-1318120;25;0,832803947;P
2197;4000;1000000;AY-6;-5813385;-1318120;23;0,204658424;P
2198;4000;1000000;AZ-6;-5812385;-1318120;20;0,52128867;S
2199;4000;1000000;BA-6;-5811385;-1318120;23;0,840197914;S
2200;4000;1000000;BB-6;-5810385;-1318120;21;0,626912466;N
2201;4000;1000000;BC-6;-5809385;-1318120;25;0,436866655;S
2202;4000;1000000;BD-6;-5808385;-1318120;21;0,15695834;N
2203;4000;1000000;BE-6;-5807385;-1318120;21;0,499271088;P
2204;4000;1000000;BF-6;-5806385;-1318120;23;0,562068755;N
2205;4000;1000000;A-5;-5863385;-1317120;22;0,270674539;N
2206;4000;1000000;B-5;-5862385;-1317120;22;0,491502183;N
2207;4000;1000000;C-5;-5861385;-1317120;24;0,551601076;N
2208;4000;1000000;D-5;-5860385;-1317120;21;0,56466058;S
2209;4000;1000000;E-5;-5859385;-1317120;25;0,85812291;S
2210;4000;1000000;F-5;-5858385;-1317120;22;0,928560768;S
2211;4000;1000000;G-5;-5857385;-1317120;23;0,396480318;S
2212;4000;1000000;H-5;-5856385;-1317120;26;0,117161274;P
2213;4000;1000000;I-5;-5855385;-1317120;24;0,020450654;S
2214;4000;1000000;J-5;-5854385;-1317120;20;0,826968082;S
2215;4000;1000000;K-5;-5853385;-1317120;22;0,926231747;P
2216;4000;1000000;L-5;-5852385;-1317120;22;0,842553897;S
2217;4000;1000000;M-5;-5851385;-1317120;25;0,381608504;P
2218;4000;1000000;N-5;-5850385;-1317120;20;0,347168773;N
2219;4000;1000000;O-5;-5849385;-1317120;26;0,069360137;P
2220;4000;1000000;P-5;-5848385;-1317120;25;0,631278646;N
2221;4000;1000000;Q-5;-5847385;-1317120;20;0,020903519;N
2222;4000;1000000;R-5;-5846385;-1317120;26;0,237052711;S
2223;4000;1000000;S-5;-5845385;-1317120;20;0,107151084;P
2224;4000;1000000;T-5;-5844385;-1317120;20;0,591947464;P
2225;4000;1000000;U-5;-5843385;-1317120;23;0,394132761;P
2226;4000;1000000;V-5;-5842385;-1317120;22;0,406383801;P
2227;4000;1000000;W-5;-5841385;-1317120;24;0,339100929;N
2228;4000;1000000;X-5;-5840385;-1317120;25;0,801980715;N
2229;4000;1000000;Y-5;-5839385;-1317120;20;0,47170371;N
2230;4000;1000000;Z-5;-5838385;-1317120;22;0,256809329;P
2231;4000;1000000;AA-5;-5837385;-1317120;23;0,447371725;P
2232;4000;1000000;AB-5;-5836385;-1317120;25;0,775011304;N
2233;4000;1000000;AC-5;-5835385;-1317120;25;0,332998191;P
2234;4000;1000000;AD-5;-5834385;-1317120;25;0,996923796;N
2235;4000;1000000;AE-5;-5833385;-1317120;22;0,305150745;S
2236;4000;1000000;AF-5;-5832385;-1317120;20;0,8731142;N
2237;4000;1000000;AG-5;-5831385;-1317120;23;0,271125279;P
2238;4000;1000000;AH-5;-5830385;-1317120;25;0,517067658;N
2239;4000;1000000;AI-5;-5829385;-1317120;20;0,010006656;P
2240;4000;1000000;AJ-5;-5828385;-1317120;22;0,440733658;N
2241;4000;1000000;AK-5;-5827385;-1317120;23;0,167012171;S
2242;4000;1000000;AL-5;-5826385;-1317120;24;0,732570404;N
2243;4000;1000000;AM-5;-5825385;-1317120;24;0,121808333;P
2244;4000;1000000;AN-5;-5824385;-1317120;26;0,619968357;S
2245;4000;1000000;AO-5;-5823385;-1317120;25;0,491354594;S
2246;4000;1000000;AP-5;-5822385;-1317120;20;0,257099976;P
2247;4000;1000000;AQ-5;-5821385;-1317120;21;0,150520849;S
2248;4000;1000000;AR-5;-5820385;-1317120;23;0,132458854;S
2249;4000;1000000;AS-5;-5819385;-1317120;24;0,879066689;S
2250;4000;1000000;AT-5;-5818385;-1317120;20;0,303974943;S
2251;4000;1000000;AU-5;-5817385;-1317120;22;0,183632247;P
2252;4000;1000000;AV-5;-5816385;-1317120;24;0,743795031;S
2253;4000;1000000;AW-5;-5815385;-1317120;25;0,633574775;P
2254;4000;1000000;AX-5;-5814385;-1317120;22;0,363585606;P
2255;4000;1000000;AY-5;-5813385;-1317120;22;0,653364411;N
2256;4000;1000000;AZ-5;-5812385;-1317120;23;0,259230754;P
2257;4000;1000000;BA-5;-5811385;-1317120;23;0,134541587;S
2258;4000;1000000;BB-5;-5810385;-1317120;26;0,874826004;P
2259;4000;1000000;BC-5;-5809385;-1317120;23;0,506577122;S
2260;4000;1000000;BD-5;-5808385;-1317120;24;0,351884894;S
2261;4000;1000000;BE-5;-5807385;-1317120;25;0,217518063;P
2262;4000;1000000;BF-5;-5806385;-1317120;23;0,894335767;N
2263;4000;1000000;A-4;-5863385;-1316120;22;0,372888462;S
2264;4000;1000000;B-4;-5862385;-1316120;26;0,511105359;P
2265;4000;1000000;C-4;-5861385;-1316120;26;0,639246439;S
2266;4000;1000000;D-4;-5860385;-1316120;21;0,370809594;S
2267;4000;1000000;E-4;-5859385;-1316120;24;0,523140917;P
2268;4000;1000000;F-4;-5858385;-1316120;22;0,491052161;P
2269;4000;1000000;G-4;-5857385;-1316120;26;0,756563949;N
2270;4000;1000000;H-4;-5856385;-1316120;24;0,54070909;N
2271;4000;1000000;I-4;-5855385;-1316120;22;0,612641893;S
2272;4000;1000000;J-4;-5854385;-1316120;23;0,928885949;S
2273;4000;1000000;K-4;-5853385;-1316120;25;0,231456054;P
2274;4000;1000000;L-4;-5852385;-1316120;20;0,93618771;P
2275;4000;1000000;M-4;-5851385;-1316120;20;0,87749926;P
2276;4000;1000000;N-4;-5850385;-1316120;23;0,364466871;S
2277;4000;1000000;O-4;-5849385;-1316120;20;0,424978533;N
2278;4000;1000000;P-4;-5848385;-1316120;25;0,733869319;P
2279;4000;1000000;Q-4;-5847385;-1316120;25;0,549014737;P
2280;4000;1000000;R-4;-5846385;-1316120;20;0,530756982;S
2281;4000;1000000;S-4;-5845385;-1316120;26;0,07103868;N
2282;4000;1000000;T-4;-5844385;-1316120;21;0,832803947;P
2283;4000;1000000;U-4;-5843385;-1316120;21;0,204658424;N
2284;4000;1000000;V-4;-5842385;-1316120;24;0,52128867;N
2285;4000;1000000;W-4;-5841385;-1316120;20;0,633574775;P
2286;4000;1000000;X-4;-5840385;-1316120;24;0,363585606;P
2287;4000;1000000;Y-4;-5839385;-1316120;23;0,653364411;S
2288;4000;1000000;Z-4;-5838385;-1316120;26;0,259230754;N
2289;4000;1000000;AA-4;-5837385;-1316120;21;0,134541587;S
2290;4000;1000000;AB-4;-5836385;-1316120;21;0,874826004;N
2291;4000;1000000;AC-4;-5835385;-1316120;22;0,506577122;N
2292;4000;1000000;AD-4;-5834385;-1316120;26;0,351884894;S
2293;4000;1000000;AE-4;-5833385;-1316120;26;0,217518063;S
2294;4000;1000000;AF-4;-5832385;-1316120;24;0,894335767;N
2295;4000;1000000;AG-4;-5831385;-1316120;24;0,372888462;P
2296;4000;1000000;AH-4;-5830385;-1316120;26;0,511105359;N
2297;4000;1000000;AI-4;-5829385;-1316120;20;0,639246439;N
2298;4000;1000000;AJ-4;-5828385;-1316120;20;0,370809594;P
2299;4000;1000000;AK-4;-5827385;-1316120;24;0,523140917;P
2300;4000;1000000;AL-4;-5826385;-1316120;20;0,491052161;S
2301;4000;1000000;AM-4;-5825385;-1316120;21;0,756563949;P
2302;4000;1000000;AN-4;-5824385;-1316120;26;0,54070909;P
2303;4000;1000000;AO-4;-5823385;-1316120;23;0,612641893;S
2304;4000;1000000;AP-4;-5822385;-1316120;22;0,928885949;N
2305;4000;1000000;AQ-4;-5821385;-1316120;26;0,231456054;N
2306;4000;1000000;AR-4;-5820385;-1316120;21;0,93618771;P
2307;4000;1000000;AS-4;-5819385;-1316120;26;0,87749926;N
2308;4000;1000000;AT-4;-5818385;-1316120;20;0,364466871;S
2309;4000;1000000;AU-4;-5817385;-1316120;26;0,424978533;N
2310;4000;1000000;AV-4;-5816385;-1316120;22;0,733869319;P
2311;4000;1000000;AW-4;-5815385;-1316120;22;0,549014737;S
2312;4000;1000000;AX-4;-5814385;-1316120;26;0,530756982;S
2313;4000;1000000;AY-4;-5813385;-1316120;25;0,07103868;N
2314;4000;1000000;AZ-4;-5812385;-1316120;20;0,832803947;S
2315;4000;1000000;BA-4;-5811385;-1316120;22;0,204658424;S
2316;4000;1000000;BB-4;-5810385;-1316120;26;0,52128867;N
2317;4000;1000000;BC-4;-5809385;-1316120;22;0,840197914;S
2318;4000;1000000;BD-4;-5808385;-1316120;20;0,626912466;N
2319;4000;1000000;BE-4;-5807385;-1316120;24;0,436866655;S
2320;4000;1000000;BF-4;-5806385;-1316120;22;0,15695834;S
2321;4000;1000000;A-3;-5863385;-1315120;22;0,499271088;S
2322;4000;1000000;B-3;-5862385;-1315120;25;0,562068755;N
2323;4000;1000000;C-3;-5861385;-1315120;24;0,270674539;S
2324;4000;1000000;D-3;-5860385;-1315120;25;0,491502183;N
2325;4000;1000000;E-3;-5859385;-1315120;25;0,551601076;P
2326;4000;1000000;F-3;-5858385;-1315120;21;0,56466058;P
2327;4000;1000000;G-3;-5857385;-1315120;21;0,85812291;P
2328;4000;1000000;H-3;-5856385;-1315120;21;0,928560768;N
2329;4000;1000000;I-3;-5855385;-1315120;26;0,396480318;S
2330;4000;1000000;J-3;-5854385;-1315120;24;0,117161274;S
2331;4000;1000000;K-3;-5853385;-1315120;25;0,020450654;S
2332;4000;1000000;L-3;-5852385;-1315120;21;0,826968082;N
2333;4000;1000000;M-3;-5851385;-1315120;25;0,926231747;S
2334;4000;1000000;N-3;-5850385;-1315120;23;0,842553897;P
2335;4000;1000000;O-3;-5849385;-1315120;26;0,381608504;P
2336;4000;1000000;P-3;-5848385;-1315120;25;0,347168773;P
2337;4000;1000000;Q-3;-5847385;-1315120;22;0,069360137;S
2338;4000;1000000;R-3;-5846385;-1315120;26;0,631278646;N
2339;4000;1000000;S-3;-5845385;-1315120;25;0,020903519;S
2340;4000;1000000;T-3;-5844385;-1315120;25;0,237052711;P
2341;4000;1000000;U-3;-5843385;-1315120;26;0,107151084;P
2342;4000;1000000;V-3;-5842385;-1315120;22;0,591947464;N
2343;4000;1000000;W-3;-5841385;-1315120;23;0,394132761;P
2344;4000;1000000;X-3;-5840385;-1315120;23;0,406383801;P
2345;4000;1000000;Y-3;-5839385;-1315120;23;0,339100929;N
2346;4000;1000000;Z-3;-5838385;-1315120;20;0,801980715;S
2347;4000;1000000;AA-3;-5837385;-1315120;26;0,47170371;S
2348;4000;1000000;AB-3;-5836385;-1315120;26;0,256809329;S
2349;4000;1000000;AC-3;-5835385;-1315120;21;0,447371725;P
2350;4000;1000000;AD-3;-5834385;-1315120;22;0,775011304;S
2351;4000;1000000;AE-3;-5833385;-1315120;21;0,332998191;N
2352;4000;1000000;AF-3;-5832385;-1315120;25;0,996923796;N
2353;4000;1000000;AG-3;-5831385;-1315120;25;0,305150745;N
2354;4000;1000000;AH-3;-5830385;-1315120;21;0,8731142;N
2355;4000;1000000;AI-3;-5829385;-1315120;23;0,271125279;S
2356;4000;1000000;AJ-3;-5828385;-1315120;24;0,517067658;S
2357;4000;1000000;AK-3;-5827385;-1315120;24;0,010006656;N
2358;4000;1000000;AL-3;-5826385;-1315120;24;0,440733658;N
2359;4000;1000000;AM-3;-5825385;-1315120;20;0,167012171;S
2360;4000;1000000;AN-3;-5824385;-1315120;21;0,732570404;S
2361;4000;1000000;AO-3;-5823385;-1315120;21;0,121808333;N
2362;4000;1000000;AP-3;-5822385;-1315120;20;0,619968357;P
2363;4000;1000000;AQ-3;-5821385;-1315120;20;0,491354594;N
2364;4000;1000000;AR-3;-5820385;-1315120;20;0,257099976;S
2365;4000;1000000;AS-3;-5819385;-1315120;22;0,150520849;N
2366;4000;1000000;AT-3;-5818385;-1315120;21;0,132458854;N
2367;4000;1000000;AU-3;-5817385;-1315120;24;0,879066689;P
2368;4000;1000000;AV-3;-5816385;-1315120;21;0,303974943;N
2369;4000;1000000;AW-3;-5815385;-1315120;25;0,183632247;N
2370;4000;1000000;AX-3;-5814385;-1315120;22;0,743795031;P
2371;4000;1000000;AY-3;-5813385;-1315120;20;0,633574775;S
2372;4000;1000000;AZ-3;-5812385;-1315120;23;0,363585606;S
2373;4000;1000000;BA-3;-5811385;-1315120;20;0,653364411;P
2374;4000;1000000;BB-3;-5810385;-1315120;24;0,259230754;N
2375;4000;1000000;BC-3;-5809385;-1315120;24;0,134541587;S
2376;4000;1000000;BD-3;-5808385;-1315120;22;0,874826004;N
2377;4000;1000000;BE-3;-5807385;-1315120;25;0,506577122;S
2378;4000;1000000;BF-3;-5806385;-1315120;21;0,351884894;P
2379;4000;1000000;A-2;-5863385;-1314120;25;0,217518063;N
2380;4000;1000000;B-2;-5862385;-1314120;26;0,894335767;S
2381;4000;1000000;C-2;-5861385;-1314120;24;0,372888462;S
2382;4000;1000000;D-2;-5860385;-1314120;26;0,511105359;S
2383;4000;1000000;E-2;-5859385;-1314120;22;0,639246439;P
2384;4000;1000000;F-2;-5858385;-1314120;24;0,370809594;N
2385;4000;1000000;G-2;-5857385;-1314120;23;0,523140917;S
2386;4000;1000000;H-2;-5856385;-1314120;24;0,491052161;N
2387;4000;1000000;I-2;-5855385;-1314120;22;0,756563949;N
2388;4000;1000000;J-2;-5854385;-1314120;26;0,54070909;P
2389;4000;1000000;K-2;-5853385;-1314120;23;0,612641893;P
2390;4000;1000000;L-2;-5852385;-1314120;21;0,928885949;N
2391;4000;1000000;M-2;-5851385;-1314120;24;0,231456054;P
2392;4000;1000000;N-2;-5850385;-1314120;26;0,93618771;P
2393;4000;1000000;O-2;-5849385;-1314120;23;0,87749926;P
2394;4000;1000000;P-2;-5848385;-1314120;20;0,364466871;P
2395;4000;1000000;Q-2;-5847385;-1314120;21;0,424978533;N
2396;4000;1000000;R-2;-5846385;-1314120;23;0,733869319;N
2397;4000;1000000;S-2;-5845385;-1314120;26;0,549014737;S
2398;4000;1000000;T-2;-5844385;-1314120;20;0,530756982;S
2399;4000;1000000;U-2;-5843385;-1314120;22;0,07103868;S
2400;4000;1000000;V-2;-5842385;-1314120;26;0,832803947;N
2401;4000;1000000;W-2;-5841385;-1314120;22;0,204658424;N
2402;4000;1000000;X-2;-5840385;-1314120;25;0,52128867;N
2403;4000;1000000;Y-2;-5839385;-1314120;20;0,633574775;S
2404;4000;1000000;Z-2;-5838385;-1314120;26;0,363585606;S
2405;4000;1000000;AA-2;-5837385;-1314120;21;0,653364411;N
2406;4000;1000000;AB-2;-5836385;-1314120;25;0,259230754;N
2407;4000;1000000;AC-2;-5835385;-1314120;24;0,134541587;S
2408;4000;1000000;AD-2;-5834385;-1314120;25;0,874826004;N
2409;4000;1000000;AE-2;-5833385;-1314120;20;0,506577122;N
2410;4000;1000000;AF-2;-5832385;-1314120;23;0,351884894;S
2411;4000;1000000;AG-2;-5831385;-1314120;25;0,217518063;N
2412;4000;1000000;AH-2;-5830385;-1314120;26;0,894335767;S
2413;4000;1000000;AI-2;-5829385;-1314120;26;0,372888462;P
2414;4000;1000000;AJ-2;-5828385;-1314120;23;0,511105359;S
2415;4000;1000000;AK-2;-5827385;-1314120;26;0,639246439;P
2416;4000;1000000;AL-2;-5826385;-1314120;23;0,370809594;S
2417;4000;1000000;AM-2;-5825385;-1314120;24;0,523140917;N
2418;4000;1000000;AN-2;-5824385;-1314120;20;0,491052161;N
2419;4000;1000000;AO-2;-5823385;-1314120;26;0,756563949;P
2420;4000;1000000;AP-2;-5822385;-1314120;25;0,54070909;N
2421;4000;1000000;AQ-2;-5821385;-1314120;26;0,612641893;P
2422;4000;1000000;AR-2;-5820385;-1314120;22;0,928885949;N
2423;4000;1000000;AS-2;-5819385;-1314120;25;0,231456054;S
2424;4000;1000000;AT-2;-5818385;-1314120;25;0,93618771;S
2425;4000;1000000;AU-2;-5817385;-1314120;24;0,87749926;S
2426;4000;1000000;AV-2;-5816385;-1314120;22;0,364466871;P
2427;4000;1000000;AW-2;-5815385;-1314120;26;0,424978533;P
2428;4000;1000000;AX-2;-5814385;-1314120;24;0,733869319;N
2429;4000;1000000;AY-2;-5813385;-1314120;21;0,549014737;P
2430;4000;1000000;AZ-2;-5812385;-1314120;25;0,530756982;P
2431;4000;1000000;BA-2;-5811385;-1314120;22;0,07103868;P
2432;4000;1000000;BB-2;-5810385;-1314120;24;0,832803947;P
2433;4000;1000000;BC-2;-5809385;-1314120;24;0,204658424;P
2434;4000;1000000;BD-2;-5808385;-1314120;23;0,52128867;P
2435;4000;1000000;BE-2;-5807385;-1314120;22;0,840197914;P
2436;4000;1000000;BF-2;-5806385;-1314120;21;0,626912466;P
2437;4000;1000000;A-1;-5863385;-1313120;21;0,436866655;N
2438;4000;1000000;B-1;-5862385;-1313120;20;0,15695834;N
2439;4000;1000000;C-1;-5861385;-1313120;23;0,499271088;S
